,id,date,retweets,source,author,likes,text,twitter_name,location,verified,followers,friends,polarity,subjectivity,Embedded_text,sent_scores,compound_scores
198,95418595,2020-05-20 00:15:06,1,Hootsuite Inc.,Daily Climate,0,Americans positions on climate change have remained largely unshaken by the coronavirus pandemic and economic crisis according to a new national survey that showed acceptance of the reality of global warming at record highs nytimes,TheDailyClimate,"Bozeman, Mont.",False,17704,1370,0.1376623376623376,0.2707792207792208,Americans positions on climate change have remained largely unshaken by the coronavirus pandemic and economic crisis according to a new national survey that showed acceptance of the reality of global warming at record highs nytimes,"{'neg': 0.103, 'neu': 0.781, 'pos': 0.116, 'compound': -0.128}",-0.128
199,1097284476470771718,2020-05-19 15:30:14,0,Twitter Web Client,Beyond_Animal,0,Limiting global warming to 15 C would reduce the odds of initiating the most dangerous and irreversible effects of climate changeA path to ensure that is possible but not easy,beyond_animal,Switzerland,False,333,146,-0.0633333333333333,0.6466666666666667,Limiting global warming to  C would reduce the odds of initiating the most dangerous and irreversible effects of climate changeA path to ensure that is possible but not easy,"{'neg': 0.201, 'neu': 0.707, 'pos': 0.091, 'compound': -0.5772}",-0.5772
200,95418595,2020-05-19 10:40:06,1,Hootsuite Inc.,Daily Climate,2,The study has found that much like humans insects will change their diet to try new things depending on where they are The discovery could have a serious impact on crops as global warming causes insects to colonise new regions climate,TheDailyClimate,"Bozeman, Mont.",False,17704,1370,0.0278787878787878,0.3551515151515151,The study has found that much like humans insects will change their diet to try new things depending on where they are The discovery could have a serious impact on crops as global warming causes insects to colonise new regions climate,"{'neg': 0.03, 'neu': 0.876, 'pos': 0.094, 'compound': 0.4215}",0.4215
201,1217852082893533184,2020-05-19 07:44:28,1,Twitter Web App,Treenvest.org,1,WHOSEARO WHO UNinBangladesh icddrb WHOThailand WHOSriLanka WHOTimorLeste WHOMaldives WHOIndonesia Amidst the issues that our planet is dealing with namely climate change and global warming the coronavirus outbreak has proven to one of the toughest challenges for humankind Experts have interlinked the spike in the number of infections climate change treenvest,treenvest,,False,17,51,0.0,0.0,WHOSEARO WHO UNinBangladesh icddrb WHOThailand WHOSriLanka WHOTimorLeste WHOMaldives WHOIndonesia Amidst the issues that our planet is dealing with namely climate change and global warming the coronavirus outbreak has proven to one of the toughest challenges for humankind Experts have interlinked the spike in the number of infections climate change treenvest,"{'neg': 0.025, 'neu': 0.893, 'pos': 0.082, 'compound': 0.2263}",0.2263
202,340152431,2020-05-19 06:37:00,0,Twitter Web App,Scientific Publishers,3,ENVIRONMENT AT CROSSROADS CHALLENGES AND GREEN SOLUTIONSThis book deals with various environmental problems like climate change global warming etcFor more visit Order at environment nature sustainability climate,ScientificPubIn,"Jodhpur, Rajasthan, India",False,305,144,0.075,0.325,ENVIRONMENT AT CROSSROADS CHALLENGES AND GREEN SOLUTIONSThis book deals with various environmental problems like climate change global warming etcFor more visit Order at environment nature sustainability climate,"{'neg': 0.088, 'neu': 0.714, 'pos': 0.199, 'compound': 0.347}",0.347
203,1196092992785747968,2020-05-18 11:32:25,0,Twitter Web App,Danyhilton,2,Latest research could reduce climate change risks Share more innovative ideas to protect our environment at Global Warming Congress environmental science health pollution climate crisis meetings toxicology,Danyhilton1,,False,15,36,0.375,0.6,Latest research could reduce climate change risks Share more innovative ideas to protect our environment at Global Warming Congress environmental science health pollution climate crisis meetings toxicology,"{'neg': 0.187, 'neu': 0.572, 'pos': 0.241, 'compound': 0.2006}",0.2006
204,1060592255818436608,2020-05-17 20:45:58,0,Twitter for Android,Abdikarim,0,Very society needs a fundamentally new approach for mitigation againest Global warming and power governance systems take positive decisions for adaption climate changeClimatogist Abdikarim Hassan MA of Climate change and Environmental Sustainbality,Abdikar67124398,,False,5,38,0.1409090909090909,0.3249999999999999,Very society needs a fundamentally new approach for mitigation againest Global warming and power governance systems take positive decisions for adaption climate changeClimatogist Abdikarim Hassan MA of Climate change and Environmental Sustainbality,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.6369}",0.6369
205,916119991,2020-05-17 09:28:41,0,Twitter for iPhone,Darryl Ellis,0,iamshaunbailey Did Adam go and pump them up with a speech on global Warming Climate Change,EllisDarryl,"Sydney, New South Wales",False,1037,1049,0.0,0.0,iamshaunbailey Did Adam go and pump them up with a speech on global Warming Climate Change,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
206,1242821081850884096,2020-05-14 21:47:23,0,Twitter Web App,The Green Swan,1,So because the UKs Covid model might have arrived at a high numberProfessor Michael Manns hockey stick model was used by the IPCC mass media and politicians to push the manmade global warming now called climate change hysteria over the past two decades Climate,TheGreenSwan2,,False,27,92,-0.03,0.2633333333333333,So because the UKs Covid model might have arrived at a high numberProfessor Michael Manns hockey stick model was used by the IPCC mass media and politicians to push the manmade global warming now called climate change hysteria over the past two decades Climate,"{'neg': 0.075, 'neu': 0.883, 'pos': 0.042, 'compound': -0.3182}",-0.3182
207,1253000268234371078,2020-05-14 06:25:50,10,Twitter Web App,Divya Hari,43,The world can be best served and transformed only if we start being sensible and mindful of our own attitude and choicesenvironment green carbon footprint global warming climate change refuse recycle,IvyKriss,"Denver, CO",False,698,716,0.28,0.5199999999999999,The world can be best served and transformed only if we start being sensible and mindful of our own attitude and choicesenvironment green carbon footprint global warming climate change refuse recycle,"{'neg': 0.061, 'neu': 0.778, 'pos': 0.161, 'compound': 0.5574}",0.5574
208,744128826,2020-05-13 13:47:45,0,Twitter Web Client,Pablo  Casaux,0,Governments must prioritize the fight against global warming in stimulus packages aimed at alleviating the coronavirus crisis because climate change may cause much greater chaos in the future says Engies CEO via businesscovid climate,pcasaux,Argentina,False,406,308,0.1666666666666666,0.2083333333333333,Governments must prioritize the fight against global warming in stimulus packages aimed at alleviating the coronavirus crisis because climate change may cause much greater chaos in the future says Engies CEO via businesscovid climate,"{'neg': 0.245, 'neu': 0.659, 'pos': 0.096, 'compound': -0.8074}",-0.8074
209,2375685024,2020-05-12 17:36:35,0,Twitter Web App,Dinesh C Srivastava,0,I think corona is taking care of global warming and climate change as local is being advocated Now there will be a brake on global workflow labour flow and goods and services flow Now produce local and consume local is the mantra given by PM Modi,CDinesh25,India,False,133,103,0.0,0.0,I think corona is taking care of global warming and climate change as local is being advocated Now there will be a brake on global workflow labour flow and goods and services flow Now produce local and consume local is the mantra given by PM Modi,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.5859}",0.5859
210,1109451200724914181,2020-05-12 14:01:56,0,Twitter Web App,Harm Saeijs NL #NetZero2030 (our house is on fire),0,In this CarbonBrief October 8 2018 it is explained why the IPCC Intergovernmental Panel on Climate Change was asked to produce a report focused on 15C of global warming what the report says and how the report has been receivedScience Policy,HarmSaeijs,rts & likes r not endorsements,False,1078,4135,0.0,0.0,In this CarbonBrief October   it is explained why the IPCC Intergovernmental Panel on Climate Change was asked to produce a report focused on C of global warming what the report says and how the report has been receivedScience Policy,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4939}",0.4939
211,1253000268234371078,2020-05-11 19:50:38,0,Twitter Web Client,Divya Hari,0,As much as I love Singapore also widely known as the Clean and Green city the usage of singleuse plastics is distressingly rifereuse recycle refuse environment waste food eco shop carbon footprint global warming climate change,IvyKriss,"Denver, CO",False,698,716,0.0611111111111111,0.3333333333333333,As much as I love Singapore also widely known as the Clean and Green city the usage of singleuse plastics is distressingly rifereuse recycle refuse environment waste food eco shop carbon footprint global warming climate change,"{'neg': 0.2, 'neu': 0.659, 'pos': 0.141, 'compound': -0.34}",-0.34
212,1217852082893533184,2020-05-11 08:23:56,0,Twitter Web App,Treenvest.org,0,treenvest nature environment trees natural ecosystem water earth conservation adaptation climate change global warming climatechange globalwarming destruction planet resources naturalresources species extinction conserve animals birds habitats habitat,treenvest,,False,17,51,0.05,0.2,treenvest nature environment trees natural ecosystem water earth conservation adaptation climate change global warming climatechange globalwarming destruction planet resources naturalresources species extinction conserve animals birds habitats habitat,"{'neg': 0.116, 'neu': 0.755, 'pos': 0.129, 'compound': -0.1531}",-0.1531
213,1110571837342146560,2020-05-10 01:42:46,1,Twitter Web App,john,0,Theres a difference between global warming and climate change idiots GlobalWarming Climate,imgonesoon,,False,0,9,-0.4,0.4,Theres a difference between global warming and climate change idiots GlobalWarming Climate,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.1531}",0.1531
214,874934628,2020-05-05 22:02:14,0,Twitter Web App,michelle stirling,0,AdamskiPeter lamphieryeg Global warming is a reality the hoax is the thought that a carbontax can change the weather or climate Heres some of the science,stirlingmg,,False,439,196,0.0,0.0,AdamskiPeter lamphieryeg Global warming is a reality the hoax is the thought that a carbontax can change the weather or climate Heres some of the science,"{'neg': 0.089, 'neu': 0.844, 'pos': 0.068, 'compound': -0.128}",-0.128
215,1110509099723182080,2020-05-05 05:17:39,6,TweetDeck,David N. Thomas,10,The fact that the biggest global economic contraction since the Great Depression will not make a dent in future warming should be sobering It highlights the fact that we need to change the way we build human prosperityCO2ClimateCrisis climate,DNThomas01,🇬🇧 in Helsinki  🇫🇮,False,2079,2568,0.2,0.235,The fact that the biggest global economic contraction since the Great Depression will not make a dent in future warming should be sobering It highlights the fact that we need to change the way we build human prosperityCOClimateCrisis climate,"{'neg': 0.048, 'neu': 0.909, 'pos': 0.043, 'compound': -0.0516}",-0.0516
216,2184934963,2020-05-04 15:12:11,9,Twitter Web App,GO GREEN,10,Yes green energy is not perfect bio wood is new coal but overall green energy is a much cleaner form of energy than dirty fossil fuels and is only chance we have off avoiding utter devastation from runaway global warming climate change M Moore MMFlint has let world down,ECOWARRIORSS,,False,23415,20439,-0.1199265381083563,0.4857667584940312,Yes green energy is not perfect bio wood is new coal but overall green energy is a much cleaner form of energy than dirty fossil fuels and is only chance we have off avoiding utter devastation from runaway global warming climate change M Moore MMFlint has let world down,"{'neg': 0.207, 'neu': 0.553, 'pos': 0.24, 'compound': -0.2355}",-0.2355
217,2184934963,2020-05-03 11:59:26,30,Twitter Web App,GO GREEN,25,World did not take warnings of a pandemic serious until it arrived and still world does not take warning of climate change diaster serious despite the force of global warming being unleashed that like a pandemic we will one day awake up and experience a world hostile to life,ECOWARRIORSS,,False,23415,20439,-0.2222222222222222,0.4444444444444444,World did not take warnings of a pandemic serious until it arrived and still world does not take warning of climate change diaster serious despite the force of global warming being unleashed that like a pandemic we will one day awake up and experience a world hostile to life,"{'neg': 0.098, 'neu': 0.752, 'pos': 0.151, 'compound': 0.4261}",0.4261
218,1228059110383316992,2020-05-01 17:10:55,0,Twitter Web App,The Solar Revolution,2,4 Underrated Climate Change Donors Who Are Actually More Generous Than Jeff Bezos By SissiCaoClimatechange Globalwarming Thesolarrevolution Climate Freshair Planet Change Earth Changeclimate Global Warming,thesolarrev,"Long Beach, CA",False,94,547,0.25,0.25, Underrated Climate Change Donors Who Are Actually More Generous Than Jeff Bezos By SissiCaoClimatechange Globalwarming Thesolarrevolution Climate Freshair Planet Change Earth Changeclimate Global Warming,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.1531}",0.1531
219,3669231686,2020-04-30 09:37:10,2,Twitter Web Client,Akarnious,1,CLIMATE CHANGE Global WARMING Adelaide records wettest April in 22 years as rain and strong winds lash SA,Akarnious,,False,1873,2221,0.2166666666666666,0.3666666666666666,CLIMATE CHANGE Global WARMING Adelaide records wettest April in  years as rain and strong winds lash SA,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6841}",0.6841
220,3432520972,2020-04-28 07:47:12,0,Twitter for iPhone,Steve Baynes,1,2020 will be hottest year on recordLockdowns have lowered emissions but longerterm changes neededPerspective Coronavirus will reduce global emissions by 55 We need to reduce emissions 76 EVERY year for decades to limit warming to 15C climate,stevebaynes,"Helsinki, Finland",False,916,1418,0.0,0.0, will be hottest year on recordLockdowns have lowered emissions but longerterm changes neededPerspective Coronavirus will reduce global emissions by  We need to reduce emissions  EVERY year for decades to limit warming to C climate,"{'neg': 0.038, 'neu': 0.905, 'pos': 0.057, 'compound': 0.1655}",0.1655
221,2543841462,2020-04-27 14:20:03,2,Hootsuite Inc.,Henry Mintzberg,4,Our choice comes down to this grounded reformation or global devastation We can continue to plunder this planet and each other or we can make our way to reformation warming environment change climate,Mintzberg141,"Official account, Montreal",False,17970,576,-0.0935185185185185,0.2212962962962963,Our choice comes down to this grounded reformation or global devastation We can continue to plunder this planet and each other or we can make our way to reformation warming environment change climate,"{'neg': 0.079, 'neu': 0.876, 'pos': 0.045, 'compound': -0.296}",-0.296
222,2543841462,2020-04-26 01:20:03,1,Hootsuite Inc.,Henry Mintzberg,2,Areas with outbreaks may have to take aggressive actions to reduce their pollution for example by closing down polluting plants immediately also for the sake of global warmingremember that health environment climate change Earth pandemic,Mintzberg141,"Official account, Montreal",False,17970,576,-0.0777777777777777,0.1444444444444444,Areas with outbreaks may have to take aggressive actions to reduce their pollution for example by closing down polluting plants immediately also for the sake of global warmingremember that health environment climate change Earth pandemic,"{'neg': 0.046, 'neu': 0.954, 'pos': 0.0, 'compound': -0.1531}",-0.1531
223,21769361,2020-04-25 19:14:55,0,Instagram,STEⓋE BOZIC,0,Energy Clarity No energy is sustainable fossil fuels fuel coal oil gas fracking nuclear global warming climate change environment renewable moral good freedom objectivism,STEVE_BOZIC,"ÜT: 43.863963,-79.749634",False,478,738,0.2333333333333333,0.2833333333333334,Energy Clarity No energy is sustainable fossil fuels fuel coal oil gas fracking nuclear global warming climate change environment renewable moral good freedom objectivism,"{'neg': 0.063, 'neu': 0.625, 'pos': 0.311, 'compound': 0.7992}",0.7992
224,401775393,2020-04-21 19:46:02,31,Twitter for iPhone,Assaad Razzouk,38,climate artPowerful climate change photos reveal devastating impact of global warming around the world via app Agoras 50 finalists for its ClimateChange2020 competitionEarthDay2020,AssaadRazzouk,Singapore,True,138426,18462,-0.5,0.5,climate artPowerful climate change photos reveal devastating impact of global warming around the world via app Agoras  finalists for its ClimateChange competitionEarthDay,"{'neg': 0.188, 'neu': 0.742, 'pos': 0.07, 'compound': -0.5719}",-0.5719
225,1176897592845840384,2020-04-21 17:56:39,0,GoDaddy Social App,Twyla Dell,1,Earth Day is TOMORROW Read more blogs on Lets work together and Stop Climate Change NOW Climate Change Global Warming Earth day,dell_twyla,Kansas City,False,26,150,0.25,0.25,Earth Day is TOMORROW Read more blogs on Lets work together and Stop Climate Change NOW Climate Change Global Warming Earth day,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.1531}",0.1531
226,21769361,2020-04-18 22:11:11,0,Instagram,STEⓋE BOZIC,0,Freedom to compete No energy favoritism by governments oil gas coal nuclear fossil fuel carbon emmissions environment global warming climate change human flourishing movement,STEVE_BOZIC,"ÜT: 43.863963,-79.749634",False,478,738,0.0,0.05,Freedom to compete No energy favoritism by governments oil gas coal nuclear fossil fuel carbon emmissions environment global warming climate change human flourishing movement,"{'neg': 0.114, 'neu': 0.687, 'pos': 0.199, 'compound': 0.5374}",0.5374
227,912110615807668224,2020-04-18 03:29:46,0,Twitter Web App,Leo Sutton,2,If The Parched West is Heading Into a Global WarmingFueled Megadrought That Could Last for Centuries climate Its because Anti Nuclear FoE Trolls promoted coal oil for decades YES We need to change to thorium NuclearEnergy,LeoYD850,,False,86,74,0.0,0.0333333333333333,If The Parched West is Heading Into a Global WarmingFueled Megadrought That Could Last for Centuries climate Its because Anti Nuclear FoE Trolls promoted coal oil for decades YES We need to change to thorium NuclearEnergy,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.7378}",0.7378
228,2351862445,2020-04-17 16:46:04,16,Twitter Web Client,@drtimball #climate,23,Melting Glacier Reveals More Evidence Of Very Warm Medieval Warm Period The Global Warming Policy Forum GWPF drtimball climate change The biggest deception in historyBREAKING DrTim Ball wins against Dr Michael Mann lawsuit,pplonia,Columnist-Landowners Magazine,False,4274,1967,0.3633333333333333,0.3466666666666667,Melting Glacier Reveals More Evidence Of Very Warm Medieval Warm Period The Global Warming Policy Forum GWPF drtimball climate change The biggest deception in historyBREAKING DrTim Ball wins against Dr Michael Mann lawsuit,"{'neg': 0.128, 'neu': 0.614, 'pos': 0.258, 'compound': 0.5936}",0.5936
229,15061869,2020-04-16 06:51:19,0,JabX.net,pcgame,0,Coronavirus Cure Worse Than Problem Donald TrumpRead More alarmist carbon change chemtrails climate co2 coronavirus dioxide geoengineering global leftist warming,pcgame,United States,False,369,254,0.0124999999999999,0.425,Coronavirus Cure Worse Than Problem Donald TrumpRead More alarmist carbon change chemtrails climate co coronavirus dioxide geoengineering global leftist warming,"{'neg': 0.15, 'neu': 0.773, 'pos': 0.077, 'compound': -0.3612}",-0.3612
230,1241373066745307138,2020-04-15 19:05:17,0,Twitter for Android,ISRAELPROPHET,0,THINK ABOUT IT gtgtgt Global Warming a convenient truth Or false Polar vortex amp Biblical prophecy Climate Change or See postulates by Prince Handley and then decide for yourself HINT Why you do NOT need to worry about it but,ISRAELPROPHET1,"Ramat Gan  /  רָמַת גַּן

",False,18,10,-0.1611111111111111,0.2833333333333333,THINK ABOUT IT gtgtgt Global Warming a convenient truth Or false Polar vortex amp Biblical prophecy Climate Change or See postulates by Prince Handley and then decide for yourself HINT Why you do NOT need to worry about it but,"{'neg': 0.0, 'neu': 0.908, 'pos': 0.092, 'compound': 0.3298}",0.3298
231,29426700,2020-04-14 09:21:48,0,Twitter Web Client,Farm Africa,0,Keeping global warming below 2C flattens the curve of climate change risk to biodiversity It does this by massively reducing the number of species at risk and buys more time for species and ecosystems to adapt to the changing climate via TCAfrica,FarmAfrica,Eastern Africa and London,True,45146,9006,0.1666666666666666,0.5,Keeping global warming below C flattens the curve of climate change risk to biodiversity It does this by massively reducing the number of species at risk and buys more time for species and ecosystems to adapt to the changing climate via TCAfrica,"{'neg': 0.095, 'neu': 0.839, 'pos': 0.066, 'compound': -0.3182}",-0.3182
232,1176897592845840384,2020-04-09 19:56:40,1,Twitter Web Client,Twyla Dell,2,THE FOUR HORSEMEN OF THE ENVIRONMENTAL APOCALYPSE via delltwyla Global Warming Climate Change Earth Day,dell_twyla,Kansas City,False,26,150,0.0,0.0,THE FOUR HORSEMEN OF THE ENVIRONMENTAL APOCALYPSE via delltwyla Global Warming Climate Change Earth Day,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
233,1916100560,2020-04-08 17:53:58,0,Twitter for Android,Usman BalOch🇵🇰,0,Mother earth is rebooting Learning lesson for climate change global warming,_UsmanLashari_,Thatta لاڙ Karachi ,False,10488,3021,0.0,0.0,Mother earth is rebooting Learning lesson for climate change global warming,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.1531}",0.1531
234,15061869,2020-04-07 22:51:53,0,JabX.net,pcgame,0,Coronavirus Vaccine Testing Starts TodayRead More alarmist carbon change chemtrails climate co2 coronavirus dioxide geoengineering global leftist warming,pcgame,United States,False,369,254,0.15,0.3666666666666667,Coronavirus Vaccine Testing Starts TodayRead More alarmist carbon change chemtrails climate co coronavirus dioxide geoengineering global leftist warming,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.1531}",0.1531
235,15061869,2020-04-07 03:23:24,0,JabX.net,pcgame,0,Get on the Coronavirus Vaccine TrainAll Aboard YiiiiiihaaaaaaRead More alarmist carbon change chemtrails climate co2 coronavirus dioxide geoengineering global leftist warming,pcgame,United States,False,369,254,0.15,0.3666666666666667,Get on the Coronavirus Vaccine TrainAll Aboard YiiiiiihaaaaaaRead More alarmist carbon change chemtrails climate co coronavirus dioxide geoengineering global leftist warming,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.1531}",0.1531
236,19609660,2020-04-05 11:14:24,0,Twitter Web App,"Tom Gillispie, EDITOR/WRITER",0,science The 11TH HOUR FOR THE EARTH climate change climatechange global warming The11thHour,EDITORatWORK,"Rural Hall, North Carolina, USA",False,4191,3708,0.0,0.0,science The TH HOUR FOR THE EARTH climate change climatechange global warming ThethHour,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.1531}",0.1531
237,338646028,2020-04-05 00:29:11,0,Twitter for iPhone,Rededdy,0,Watching American President Love that movie Annette Bening ranting about climate change global warming and fossil fuels Movie from 1995 Cant make this up climate climatechange globalewarming hollywood climatescam,rededdy56,,False,360,1165,0.1666666666666666,0.1999999999999999,Watching American President Love that movie Annette Bening ranting about climate change global warming and fossil fuels Movie from  Cant make this up climate climatechange globalewarming hollywood climatescam,"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.1531}",0.1531
238,3188029904,2020-04-03 17:28:28,0,Twitter Web App,Chittal,0,environment birds global warming climate change,Chittal_21,"Chennai, India",False,6,86,0.0,0.0,environment birds global warming climate change,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.1531}",0.1531
239,983490728130240514,2020-04-02 19:25:45,0,Twitter for iPhone,🇺🇸🇺🇸🚩kerts 🏞 🦅🌹🇺🇸🇺🇸,0,In regards to climate change just remember his attacks on Sanders call to ban fracking CO2 emissions are the biggest contributor to global warming Apparently he is opposed to putting a significant dent in them by banning fracking by the fossil fuels industry,silkpjsocialist,god’s country,False,46,304,0.1416666666666666,0.4083333333333334,In regards to climate change just remember his attacks on Sanders call to ban fracking CO emissions are the biggest contributor to global warming Apparently he is opposed to putting a significant dent in them by banning fracking by the fossil fuels industry,"{'neg': 0.136, 'neu': 0.793, 'pos': 0.071, 'compound': -0.6249}",-0.6249
240,1331133278,2020-04-01 07:27:26,0,IFTTT,POPapers,0,Climate JC Projected changes in snow water equivalent over the Tibetan Plateau under global warming of 15C and 2C,geomatlab,,False,734,60,0.0,0.0,Climate JC Projected changes in snow water equivalent over the Tibetan Plateau under global warming of C and C,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.1531}",0.1531
241,89711639,2020-03-31 08:30:00,0,TweetDeck,TRF Climate,2,In India coastal women who have long dived for a harvest are now battling globalwarming driven changes to keep their profession alive l womensrights climate,TRF_Climate,London,True,14226,1694,0.025,0.4,In India coastal women who have long dived for a harvest are now battling globalwarming driven changes to keep their profession alive l womensrights climate,"{'neg': 0.073, 'neu': 0.732, 'pos': 0.195, 'compound': 0.5423}",0.5423
242,170927863,2020-03-30 19:52:50,0,Spreaker,Charles Moscowitz Author and Podcast Host,0,New Podcast Inconvenient Facts The Virus and the Environment on Spreaker change climate global power solar warming wind,moscowitz10001,"Boston, MA",False,848,2029,-0.1545454545454545,0.4848484848484848,New Podcast Inconvenient Facts The Virus and the Environment on Spreaker change climate global power solar warming wind,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.1531}",0.1531
243,1232531845184544768,2020-03-30 11:21:19,0,Twitter Web App,Climate change 2020,0,Do not miss your chance to share your innovations with a global audience at Climate Change Global Warming 2020 during December 1415 2020 at Dubai UAE The Climate Change2020 would comprise keynote presentations oral presentations poster presentations,warming2020,,False,42,183,0.0,0.0,Do not miss your chance to share your innovations with a global audience at Climate Change Global Warming  during December   at Dubai UAE The Climate Change would comprise keynote presentations oral presentations poster presentations,"{'neg': 0.066, 'neu': 0.796, 'pos': 0.138, 'compound': 0.2273}",0.2273
244,113183609,2020-03-28 20:55:03,0,Twittimer,MASKS: ARE FEAR....SPREADING FEAR!!! DANGEROUS!!!,0,What Was Really Happening In AustraliaOver 200 people arrested for arsonbut FakeMedia says its climate change Creating Facts To Prove Global WarmingGlobal Engineeringwho benefits Globalistsmaga americafirst,mrcleansedotcom,"SALT LAKE CITY, UTAH",False,12526,13312,0.1,0.1,What Was Really Happening In AustraliaOver  people arrested for arsonbut FakeMedia says its climate change Creating Facts To Prove Global WarmingGlobal Engineeringwho benefits Globalistsmaga americafirst,"{'neg': 0.157, 'neu': 0.711, 'pos': 0.132, 'compound': -0.128}",-0.128
245,981139646460637184,2020-03-28 14:57:30,0,Happy Eco News,Happy Eco News,1,World can avoid catastrophic global warming with Climate solutions in hand todaystudy There is no single solution to combat climate change From climatefriendly diets and improved education to electric vehicles and,HappyEcoNews,"Vancouver, British Columbia",False,3517,2626,0.0178571428571428,0.1071428571428571,World can avoid catastrophic global warming with Climate solutions in hand todaystudy There is no single solution to combat climate change From climatefriendly diets and improved education to electric vehicles and,"{'neg': 0.275, 'neu': 0.505, 'pos': 0.22, 'compound': -0.3318}",-0.3318
246,21769361,2020-03-28 09:42:51,0,Instagram,STEⓋE BOZIC,0,Overpopulation is a myth themoreyouknow knowledge wisdom facts truth fossil fuel oil gas coal hydro nuclear climate change global warming,STEVE_BOZIC,"ÜT: 43.863963,-79.749634",False,478,738,0.0,0.0,Overpopulation is a myth themoreyouknow knowledge wisdom facts truth fossil fuel oil gas coal hydro nuclear climate change global warming,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.743}",0.743
247,1242549606656937985,2020-03-27 18:19:30,1,Twitter for iPhone,Mohammad H .S,0,I am worried about future of the world this kind of disaster has never been as strict as now Alsowe cant neglect the climate change and in my view of pointglobal warming is the most awful happening that humans had encounteredclimate ClimateStrikeOnline ClimateActionNow,MohammadHSedag1,,False,2,10,0.025,0.63125,I am worried about future of the world this kind of disaster has never been as strict as now Alsowe cant neglect the climate change and in my view of pointglobal warming is the most awful happening that humans had encounteredclimate ClimateStrikeOnline ClimateActionNow,"{'neg': 0.198, 'neu': 0.72, 'pos': 0.082, 'compound': -0.7786}",-0.7786
248,1232531845184544768,2020-03-26 13:09:04,0,Twitter Web App,Climate change 2020,0,Call for AbstractsSubmit your abstracts under the session of ClimaticConditions for 7th World Summit on Climate Change amp Global Warming scheduled during December 1415 2020 at Dubai UAE,warming2020,,False,42,183,0.0,0.0,Call for AbstractsSubmit your abstracts under the session of ClimaticConditions for th World Summit on Climate Change amp Global Warming scheduled during December   at Dubai UAE,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
249,142530837,2020-03-25 14:38:28,1,Buffer,José Pedro,1,Global warming is driving increased inequality The gap between the worlds richest and poorest countries is 25 percent larger than it would have been without climate change,jp966,Portugal,False,2865,3365,0.0,0.25,Global warming is driving increased inequality The gap between the worlds richest and poorest countries is  percent larger than it would have been without climate change,"{'neg': 0.107, 'neu': 0.675, 'pos': 0.218, 'compound': 0.3818}",0.3818
250,1633496226,2020-03-24 19:58:46,0,Twitter Web App,Olivia V. Sanderfoot,2,Check out this fascinating thread on new research from UW UWEnvironment on the impacts of shipping emissions on climate Emissions from changes in cooling This masks 13 of global warming due to greenhouse gases climate airpollution airquality,osanderfoot,"Seattle, WA",False,1109,432,0.177840909090909,0.4198863636363636,Check out this fascinating thread on new research from UW UWEnvironment on the impacts of shipping emissions on climate Emissions from changes in cooling This masks  of global warming due to greenhouse gases climate airpollution airquality,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.6932}",0.6932
251,1232531845184544768,2020-03-24 11:58:28,0,Twitter Web App,Climate change 2020,0,Call for Speakers at Climate Change amp Global Warming Conference in the month of December 1415 2020 at Dubai UAEShare your research work with young researchers amp studentsRegister and confirm your slot now,warming2020,,False,42,183,0.05,0.2,Call for Speakers at Climate Change amp Global Warming Conference in the month of December   at Dubai UAEShare your research work with young researchers amp studentsRegister and confirm your slot now,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.1531}",0.1531
